town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
Cheshire,transcript,alpr,alpr_flock,2026-08-04,Town Council,Town Council 8-4-26,https://www.youtube.com/watch?v=UoAZWMEHtXA&t=3518s,3518,constitutes mass surveillance. Many leaders instinctively respond by attempting to refute these claims. Flock recommends a different approach. The strongest console presentations spend
Cheshire,transcript,alpr,alpr_flock,2026-05-27,Town Council,Town Council 5-27-26,https://www.youtube.com/watch?v=IBfe_7m6irs&t=4997s,4997,"could if you when I'm done with my little spiel, you could speak to that too. How are they different from Flock? >> they can't share data that way and stuff."
Cheshire,transcript,alpr,alpr_flock,2026-05-27,Town Council,Town Council 5-27-26,https://www.youtube.com/watch?v=IBfe_7m6irs&t=5101s,5101,"So, we can put those navigations in place. To the chief's point about um ALPR cameras, there's been a national discussion growing, frankly, uh with quite a lot of anger over the last 6"
Cheshire,transcript,alpr,alpr_flock,2026-05-27,Town Council,Town Council 5-27-26,https://www.youtube.com/watch?v=IBfe_7m6irs&t=5150s,5150,"anything else, but we're only taking photographs of the violators. It's absolutely not Flock if if that's the the comments I think we're we're hearing now. And there's a big movement about"
Cheshire,transcript,alpr,alpr_flock,2026-05-27,Town Council,Town Council 5-27-26,https://www.youtube.com/watch?v=IBfe_7m6irs&t=5229s,5229,">> I I I haven't seen on any large scale across the country in the last 21 years. Flock for sure, I'm seeing county after county and city after city taking out their ALPR cameras regardless of the"
Cheshire,transcript,alpr,alpr_flock,2026-05-27,Town Council,Town Council 5-27-26,https://www.youtube.com/watch?v=IBfe_7m6irs&t=5233s,5233,"Flock for sure, I'm seeing county after county and city after city taking out their ALPR cameras regardless of the vendor they may be using for obvious reasons we've seen reported uh across"
Cheshire,transcript,alpr,alpr_flock,2024-06-11,Town Council,Town Council 6-11-24,https://www.youtube.com/watch?v=_YCXKVswN2Q&t=1704s,1704,there's uh flocks of merganzer geese that come in there were there this spring there were there was a flock of over a dozen uh Maller Ducks there's there's an osprey
Cheshire,transcript,alpr,alpr_flock,2024-01-09,Town Council,Town Council 1-9-24,https://www.youtube.com/watch?v=dcEnDynZH3g&t=3538s,3538,that we have a uh a page dedicated to you know even the the flock LPR system and the transparency page that's associated with that so that the public has information
Cheshire,transcript,alpr,alpr_flock,2023-03-29,Town Council,Town Council 3/28,https://www.youtube.com/watch?v=5wsHLWR_-SQ&t=3154s,3154,um you know the one of the primary ones is the uh the block License Plate Reader system that um that process is underway uh we actually had a conference call today with their project
Cheshire,transcript,alpr,alpr_flock,2023-03-29,Town Council,Town Council 3/28,https://www.youtube.com/watch?v=5wsHLWR_-SQ&t=3175s,3175,roads so there's a DOT uh permitting process there that is kind of out of our control so they weren't uh the flock team wasn't willing to commit um as to you know uh an actual start
Cheshire,transcript,alpr,alpr_vendor,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=4326s,4326,obviously everybody gets a brand new axon body camera and we install the axon fleet camera in in all the the cruisers at the two and a half year mark of the
Cheshire,transcript,alpr,alpr_flock,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=4460s,4460,the technology to make every cruiser camera uh a license plate reader also so sean can you um can you share the screen
Cheshire,transcript,alpr,alpr_vendor,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=4632s,4632,um if we can go to the show them the uh axon fleet brian just uh so that is the forward-facing uh cruiser camera from axon
Cheshire,transcript,alpr,alpr_flock,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=4675s,4675,single one of our marked cruisers into uh you know into a license plate reader car is attractive um you know certainly to me as the as the police chief um
Cheshire,transcript,alpr,alpr_flock,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=7186s,7186,how what has it actually done have we actually gotten any benefit from having a license plate reader um has it actually caught someone have we actually done
Cheshire,transcript,alpr,alpr_flock,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=7275s,7275,um yeah look the vast majority of the of the the alerts to the license plate reader system are for relatively routine motor vehicle uh violations again bearing in
Cheshire,transcript,body_camera,body_camera,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=5623s,5623,good thing or the the thing axon does the best is they have a centralized location for all of your body cam and video footage so anything that comes in from a body camera from a car camera
Cheshire,transcript,body_camera,body_camera,2022-03-29,Town Council,Town Council Budget Workshop 3/29/22,https://www.youtube.com/watch?v=4DqEaz1kP-I&t=5737s,5737,makes sense to have all of the um functions um compatible the the car camera and the body cam and i like the idea that there is a license plate um reader in every corner i think that's
Cheshire,transcript,cell_site_sim,cell_site_sim,2025-04-10,Town Council,Town Council Budget 4-10-25,https://www.youtube.com/watch?v=xtK_EDndZko&t=5050s,5050,at their pool well the Sington pool Southernington has their own team so there's a Southernington Stingray race and there's Chester Sea Dogs right um they're both Y teams um and yet the
Cheshire,transcript,drone,drone,2026-04-14,Town Council,Town Council Budget 4-14-26,https://www.youtube.com/watch?v=4fQuoxhjAII&t=2850s,2850,to start. It's not as glamorous as the public works where they're doing drone flyovers of someone. [laughter] >> You don't have drone flyovers of
Cheshire,transcript,drone,drone,2026-04-14,Town Council,Town Council Budget 4-14-26,https://www.youtube.com/watch?v=4fQuoxhjAII&t=2854s,2854,"works where they're doing drone flyovers of someone. [laughter] >> You don't have drone flyovers of finance. Come on, Gina. Gina must have those steps in it. I don't have a drone"
Cheshire,transcript,drone,drone,2026-04-14,Town Council,Town Council Budget 4-14-26,https://www.youtube.com/watch?v=4fQuoxhjAII&t=2859s,2859,">> You don't have drone flyovers of finance. Come on, Gina. Gina must have those steps in it. I don't have a drone in the office. Let me go around. [clears throat]"
Cheshire,transcript,drone,drone,2026-03-31,Town Council,Town Council Budget 3-31-26,https://www.youtube.com/watch?v=e_H7_RENzzk&t=5480s,5480,"radio responsibilities, event planning, uh regional crash drone maintenance, radio maintenance. Um, and this would free uh them up to do more traffic related stuff, but also"
Cheshire,transcript,drone,drone,2026-03-31,Town Council,Town Council Budget 3-31-26,https://www.youtube.com/watch?v=e_H7_RENzzk&t=7828s,7828,"of the things we bought in the past, uh, ebikes, uh, for the police department, drone batteries for the police department, and, uh, one of the biggest topics tonight was recruitment and"
Cheshire,transcript,drone,drone,2025-10-23,Next Generation School Building Committee,Next Generation School Building Committee 10-23-25,https://www.youtube.com/watch?v=XuF6QY_tzwk&t=2609s,2609,these slides as well as some additional um photos and and drone footage that Aeron's going to show tonight. But I just wanted to talk a little bit about a
Cheshire,transcript,drone,drone,2025-10-23,Next Generation School Building Committee,Next Generation School Building Committee 10-23-25,https://www.youtube.com/watch?v=XuF6QY_tzwk&t=2941s,2941,"easy. >> Yeah, I think so, too. So, this is a 6 foot um drone footage of that area from the opposite angle. And you can see it's pretty expansive. It's sloping downhill."
Cheshire,transcript,drone,drone,2025-10-14,Town Council,Town Council 10-14-25,https://www.youtube.com/watch?v=sf33Uq_YrZE&t=10182s,10182,"thanks to our public works and grounds team for making the park look so wonderful. Again, some nice uh drone footage there of uh the new space being used. Um as referenced also earlier in"
Cheshire,transcript,drone,drone,2025-09-25,Next Generation School Building Committee,Next Generation School Building Committee 9-25-25,https://www.youtube.com/watch?v=Nu35gsMEHNk&t=1430s,1430,"know, half of a soccer field. >> So this is an AI uh done taking the drone footage that was there. um so it's similar to the building but it's not actual uh but visually you can see"
Cheshire,transcript,drone,drone,2025-09-25,Next Generation School Building Committee,Next Generation School Building Committee 9-25-25,https://www.youtube.com/watch?v=Nu35gsMEHNk&t=3651s,3651,"no panels on the front of that academic wing, right? Was that generally >> we do have drone footage too on our website if that would be helpful for >> Yeah, that actually might be a good idea"
Cheshire,transcript,drone,drone,2025-09-25,Next Generation School Building Committee,Next Generation School Building Committee 9-25-25,https://www.youtube.com/watch?v=Nu35gsMEHNk&t=3658s,3658,">> Yeah, that actually might be a good idea to >> Yeah, the the latest drone drone footage is easy easier to use. Um >> why don't why don't you put that on so"
Cheshire,transcript,drone,drone,2025-09-09,Town Council,Town Council 9-9-25,https://www.youtube.com/watch?v=0DCz60ZGDQk&t=6286s,6286,"24/7, generating persistent industrial noise from beeping yard and fork trucks, safety alarms, constant drone of diesel motors from reefer trucks and refrigeration units, general warehouse"
Cheshire,transcript,drone,drone,2025-08-12,Town Council,Town Council 8-12-25,https://www.youtube.com/watch?v=uklizqc57gs&t=2994s,2994,Let's go to the next slide. This is an air photo. Um uh the drone photo that was uh taken the other day shows the park and ride in the front shows some light industrial
Cheshire,transcript,drone,drone,2025-07-24,Next Generation School Building Committee,Next Generation School Building Committee 7-24-25,https://www.youtube.com/watch?v=zg9phkPYCng&t=598s,598,I gave the status of construction and site preparation and then Andrew projected a drone fly over of both schools and I circulate the preliminary fixtures and furnishings and they seemed
Cheshire,transcript,drone,drone,2025-07-08,Town Council,Town Council 7-8-25,https://www.youtube.com/watch?v=rdRz7he4qh4&t=5109s,5109,"And as Mr. Rosenblad is speaking. We're going to have some videos on screen, I believe, of drone footage, Mr. Martelli. Okay. Um, Greg Rosenblat, 110 Bellamy Road. I'm"
Cheshire,transcript,drone,drone,2025-04-24,Next Generation School Building Committee,Next Generation School Building Committee 4-24-25,https://www.youtube.com/watch?v=URNIFP0j1dk&t=841s,841,really good about putting pictures up on our website and Mike has been going out with the drone uh and doing uh some occasional things there. So let me just very
Cheshire,transcript,drone,drone,2025-03-18,Town Council,Town Council Budget 3-18-25,https://www.youtube.com/watch?v=Iw-kcWPlLrg&t=4541s,4541,on to our treasure Public Schools homepage bottom left hand side is school modernization there's drone video there's all sorts of videos and pictures of our uh School construction process
